wallet,trade_count,total_volume_usd,distinct_tokens,active_days,maker_fraction,avg_trade_size,std_trade_size,max_trade_size,trades_per_day,hour_entropy,buy_fraction,avg_price,longshot_ratio,resolved_trade_count,win_rate,excess_return,total_pnl,trade_size_cv
0xB10047d6a254B2EbB306D7a7D13Bf59171AB6461,106193,20804668.872294992,8342,464,0.5719021027751359,195.9137501746348,734.7628644938666,99900.0,228.86422413793105,0.9875663570088324,0.4726017722448749,0.5157268666145629,0.1695658238189172,103055,0.5706518381217176,0.1102277678168654,160691.59215799987,3.7504405067990847
0x7789806C754eb0aF4c3aBeB026C218b4BA78F823,196332,20717062.69586301,5607,1217,0.92654279485769,105.52056055998516,680.8259775101864,52959.67792,161.32456861133937,0.9987437324396612,0.6193896053623454,0.1409580321345799,0.7344538920776935,195967,0.1614733911553699,-0.5215905523421673,-63930.74671160403,6.452069377731915
0x6e82B93Eb57B01A63027bd0c6D2F3F04934a752c,27866,20432264.86189301,1959,321,0.289133711332807,733.2327876944307,3106.4696211632336,165288.2868,86.80996884735202,0.8848568263957785,0.4229885882437378,0.4889948653648885,0.0219733604818868,27621,0.5360984424748301,0.1126257234238542,894332.4984770007,4.236675818782167
0x60ca631E5B2550f2e85F2bDE93552145fb4b14fD,213,20169600.736041073,0,2,0.0,94692.96120207076,219872.5687735419,1038690.32751,106.5,0.5851579613164234,1.0,0.7544027579661691,0.0,0,0.0,0.0,0.0,2.3219526138204
0xBBc2f232a64AD22184af5cB602b3CEa2F16d1767,63,18137040.9161925,0,2,0.0,287889.53835226194,456599.525020976,1916877.3675975,31.5,0.0951789656544917,1.0,0.9405460620060808,0.0,0,0.0,0.0,0.0,1.5860233325404147
0x3af1841a5AcBc06fC73bDeDd347645E0aCd9cEa8,51,18017238.084264997,0,2,0.0,353279.1781228431,499104.4866709699,1926754.84769,25.5,0.0821761052225272,1.0,0.934668048729788,0.0,0,0.0,0.0,0.0,1.412776403418319
0xD650d5dAE804cB099dbdC2A44975e2df4CeE940A,130,17582411.68542507,0,3,0.0,135249.32065711592,273957.3238914125,1343802.715535,43.333333333333336,0.2247421171728748,1.0,0.8741934460246896,0.023076923076923,0,0.0,0.0,0.0,2.025572642881875
0x556b87DE7F6122f73dA9c584746E038D4dAC9662,57,16841018.56696,0,2,0.0,295456.46608701756,401097.4851751053,1803674.650745,28.5,0.4179021240035275,1.0,0.9824833494224248,0.0,0,0.0,0.0,0.0,1.3575518941493547
0xCdB580178A4c976d5C0B331D31e26dAfB430664A,108,16660847.6618243,0,2,0.0,154267.10797985463,304440.1952453055,1073429.3295,54.0,0.4167562832850582,1.0,0.8105869634092436,0.0,0,0.0,0.0,0.0,1.9734614801041168
0xF722eFA3d55682e2ec80071f2A74b6f512772E8B,219,16137923.848478518,0,2,0.0,73689.14999305259,192273.5177777812,1209979.11892,109.5,0.4904620992139564,1.0,0.7673228899761869,0.0045662100456621,0,0.0,0.0,0.0,2.6092513999131315
0x3f7aeE8f1FAFcd873343105b24F83F3f98a9248E,182189,15485228.541850967,2862,105,0.4911712562229333,84.99540884384331,380.405949865876,28244.727,1735.1333333333334,0.99668373844561,0.5341156710888144,0.5175034716906826,0.12519782139554,154093,0.7531995575920366,-0.1351453527256385,8210.54329400009,4.475605859662042
0x15eDab33D1Df1eAC32d53B69Ac6B1C06623CF9A7,991,15207579.701365998,6,5,0.58627648839556,15345.690919642782,7738.774509816184,19977.8642,198.2,0.7061616849400832,0.6226034308779012,0.8901987887724732,0.0713128038897893,991,0.9286871961102108,-0.06678557642372,48797.315530000014,0.504296258170455
0x0DaF9707397575B67DC9EB152c9e6e3f7621662b,4423,15115504.852873998,29,36,0.421659507121863,3417.477922874519,20348.72645260732,786590.23239,122.86111111111111,0.9395058169474256,0.5851232195342527,0.4441000924364178,0.2843894899536321,4423,0.1877897990726429,-0.7095008874679413,-1034622.5326960004,5.954311018779468
0x1eeE215f9f339434F9EE3441F43Ba32f8376d00A,831,15104539.656108,8,4,0.6474127557160048,18176.34134309025,5496.534208931875,20006.52252,207.75,0.5881010602536552,0.6510228640192539,0.9712166063383876,0.0166358595194085,831,0.9833641404805916,-0.0117501495780699,50036.75201900002,0.3024004724152799
0xd53634255cd0A6B7f6fE3eAA1a689280A09488cf,41,14942596.2187775,0,1,0.0,364453.5663116464,522917.5683555642,1912919.1505575,41.0,0.0,1.0,0.9443895098984916,0.0,0,0.0,0.0,0.0,1.4347988789013917
0x1f0A343513aA6060488faBE96960e6d1e177F7aa,149429,14561306.717369914,3223,965,0.9104591478227118,97.44632378835377,256.0737574867785,12926.25568,154.84870466321243,0.9892899892452268,0.4498591304231441,0.7199380279641071,0.1272500074380411,111250,0.6391787065883288,0.5732424589158664,91394.03196963668,2.627844207267909
0xD48F054e5ea0C3ed626dB2b5b900fd211ea4bE87,50,14527388.694125002,0,1,0.0,290547.77388250007,445956.752185514,1804895.4168125,50.0,0.2560027369867069,1.0,0.9824595370822308,0.0,0,0.0,0.0,0.0,1.53488270182329
0x0b976e6dC992B6d600270190D2d7751DaA107293,42,14401881.83071,0,1,0.0,342901.9483502381,494105.3205692194,1918316.1908775,42.0,0.0354040365978699,1.0,0.9061107442650675,0.0,0,0.0,0.0,0.0,1.4409522108184205
0xE52fBa450E091112301aD8A7823CB74B9141d6B2,44,14295583.2118325,0,2,0.0,324899.61845073866,486115.4412944908,1862609.64018,22.0,0.1018911824522534,1.0,0.8842894145817092,0.0,0,0.0,0.0,0.0,1.4962019457348046
0x8C1F1c1470A9975ca65e0aAbD79e11BE1fe9EDb9,34,13541146.368910002,0,1,0.0,398269.01085029414,533670.0816989519,1912977.711035,34.0,0.0417524145037355,1.0,0.9300665687084684,0.0,0,0.0,0.0,0.0,1.3399739049733743
0x78B9ac44a6D7D7A076c14e0AD518b301b63c6B76,6843,13303193.129073,14,11,0.8411515417214672,1944.058618891276,38843.05470964691,2478476.448,622.0909090909091,0.7668947172360632,0.9196258950752594,0.5898557945845867,0.0,6843,0.999046559669474,0.7270337700541704,9631556.147723991,19.98039273723117
0x761F8d34F0032D9a55d37b5dc5aFf3dd158E873d,231,12881289.72433117,0,4,0.0,55763.15897978862,178490.01342640055,1089487.433775,57.75,0.718009810550758,1.0,0.661027170190711,0.0086580086580086,0,0.0,0.0,0.0,3.200859074197973
0x627A0123bEF3Dfa869183b806A39C91cF9AFcdc2,48727,12856493.30832398,459,332,0.969934533215671,263.8474215183365,1408.363762516147,75605.1866,146.76807228915663,0.9700445194828,0.3455373817390769,0.9342396241825692,0.0399714913583179,48279,0.937424644321196,0.0037623715401183,175372.912607913,5.337796194526277
0x9342444fC659ef581e478b4Aee41979132C21131,130,12481375.666662429,0,2,0.0,96010.58205124944,211206.55684686176,1017822.87526,65.0,0.4268520492249806,1.0,0.9273461734452578,0.0,0,0.0,0.0,0.0,2.1998258143474425
0xc97AfC1b55621Aeedea75041ca958C5c830938D7,287,12470125.919068685,0,2,0.0,43449.91609431597,135249.94700473215,1069368.9825199998,143.5,0.7431641974879624,1.0,0.920101097426137,0.0313588850174216,0,0.0,0.0,0.0,3.112778094004772
0xf5f81C5053561A9420752b5DE284C828fE35C34d,105,12129432.121328168,0,2,0.0,115518.40115550636,241986.5890609143,1204367.664185,52.5,0.3282112340176279,1.0,0.891459710164803,0.0095238095238095,0,0.0,0.0,0.0,2.094788247070364
0x7Ba5354929Bf388707F397c8B21b8322dc954252,31905,11496592.666497996,4648,200,0.6618711800658204,360.3382750822127,917.9836376281988,21955.336,159.525,0.9897765374584578,0.5325811001410438,0.285615294311959,0.664783427495292,18023,0.2664736421725239,-0.4551242597254132,-37408.51924900001,2.547560725872812
0x0770995E6D1F47e20A696e1C177287556873184B,113131,11009513.228060998,337,134,0.6722737357576615,97.31650235621534,245.96933477666556,7126.0735,844.2611940298508,0.9729695818810544,0.4606429714225102,0.4702974906335814,0.0725730623836662,113108,0.4722920705606849,0.1369758328208006,-110791.50052400053,2.527519267763287
0xE7EA209309591c5cC714f708B774BADE424c4162,126,10756466.148248203,0,2,0.0,85368.77895435081,192354.9641269509,1020226.46022,63.0,0.4035280489982936,1.0,0.9341776119605768,0.0,0,0.0,0.0,0.0,2.2532237954323873
0x243c6EbD0109B3CcFe37005B70dF357Ab8ff22Bf,86,10304080.524153143,0,2,0.0,119814.88981573423,253936.2245194739,1232098.56393,43.0,0.3297848125952752,1.0,0.8748588328720545,0.0,0,0.0,0.0,0.0,2.1194045657431024
0xD3435F08B5631355DfFD9cd2AF5418FEaa16FF9B,98,10031928.699362088,0,2,0.0,102366.6193812458,207727.4136080081,1030994.98269,49.0,0.6418643219428127,1.0,0.78364528377795,0.010204081632653,0,0.0,0.0,0.0,2.0292495235616332
